"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2021",3.11,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-24","2021",9.97,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 25+","2021",2.46,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","2021",2.11,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-24","2021",7.11,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","2021",1.63,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","2021",6.19,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","2021",18.86,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","2021",4.99,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2020",4.29,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-24","2020",13.98,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 25+","2020",3.57,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","2020",3.84,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-24","2020",12.46,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","2020",3.19,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","2020",5.72,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","2020",18.71,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","2020",4.75,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2019",2.33,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-24","2019",7.58,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 25+","2019",1.84,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","2019",1.34,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-24","2019",5.19,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","2019",0.97,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","2019",5.35,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","2019",15.74,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","2019",4.46,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2018",2.24,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-24","2018",6.95,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 25+","2018",1.71,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","2018",1.34,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-24","2018",5.02,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","2018",0.96,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","2018",5.95,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","2018",12.84,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","2018",4.95,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2017",2.46,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-24","2017",7.67,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 25+","2017",1.9,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","2017",1.33,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-24","2017",5.6,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","2017",0.89,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","2017",7.14,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","2017",14.77,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","2017",6.18,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2016",1.64,,,,
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","2016",1.07,,,,
"United Arab Emirates","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","2016",4.02,,,,
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Total","Age (Youth, adults): 15+","2022",6.8,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Total","Age (Youth, adults): 15-24","2022",18.97,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Total","Age (Youth, adults): 25+","2022",5.09,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Male","Age (Youth, adults): 15+","2022",6.13,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Male","Age (Youth, adults): 15-24","2022",17.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Male","Age (Youth, adults): 25+","2022",4.44,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Female","Age (Youth, adults): 15+","2022",7.66,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Female","Age (Youth, adults): 15-24","2022",20.86,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Female","Age (Youth, adults): 25+","2022",5.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Total","Age (Youth, adults): 15+","2021",8.74,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Total","Age (Youth, adults): 15-24","2021",23.24,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Total","Age (Youth, adults): 25+","2021",6.65,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Male","Age (Youth, adults): 15+","2021",7.89,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Male","Age (Youth, adults): 15-24","2021",20.77,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Male","Age (Youth, adults): 25+","2021",5.97,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Female","Age (Youth, adults): 15+","2021",9.83,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Female","Age (Youth, adults): 15-24","2021",26.68,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Female","Age (Youth, adults): 25+","2021",7.52,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Total","Age (Youth, adults): 15+","2020",11.46,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Total","Age (Youth, adults): 15-24","2020",30.17,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Total","Age (Youth, adults): 25+","2020",8.81,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Household Survey, Urban","Sex: Male","Age (Youth, adults): 15+","2020",10.75,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
